GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Core: Administration Console,org.entando.entando.apsadmin.system.services.shortcut,UserShortcutConfigDOM,39,151,3,11,11,39,4,8,1,4
Entando Core: Administration Console,org.entando.entando.apsadmin.system.services.shortcut,ShortcutDefDOM,59,304,8,18,16,74,9,12,1,7
Entando Core: Administration Console,org.entando.entando.apsadmin.system.services.shortcut,ShortcutManager,169,330,15,31,36,88,14,36,2,25
Entando Core: Administration Console,com.agiletec.apsadmin.system.conversion,ApsTimestampTypeConverter,62,44,8,6,11,13,8,2,1,2
Entando Core: Administration Console,com.agiletec.apsadmin.system.conversion,ApsDateTypeConverter,103,3,14,0,23,1,9,1,2,1
Entando Core: Administration Console,org.entando.entando.apsadmin.portal.rs.validator,SwapWidgetRequestValidator,109,3,18,0,31,1,11,1,2,1
Entando Core: Administration Console,org.entando.entando.apsadmin.portal.model.helper,PageModelActionHelper,14,65,2,6,5,15,2,5,0,3
Entando Core: Administration Console,org.entando.entando.apsadmin.system.tiles,EntandoStrutsTilesContainerFactory,169,0,14,0,39,0,14,0,7,0
Entando Core: Administration Console,org.entando.entando.apsadmin.system.tiles,EntandoStrutsTilesInitializer,26,0,0,0,9,0,5,0,5,0
Entando Core: Administration Console,org.entando.entando.apsadmin.system.tiles,EntandoStrutsTilesListener,31,0,0,0,10,0,6,0,6,0
Entando Core: Administration Console,org.entando.entando.apsadmin.portal.guifragment.helper,GuiFragmentActionHelper,14,65,2,6,5,15,2,5,0,3
Entando Core: Administration Console,org.entando.entando.apsadmin.portal.model,AbstractPageModelAction,0,23,0,2,0,8,0,5,0,4
